Reg_ICA,Titular,Estado,Producto,Activos,Cantidades,Indicaciones,Precauciones,Laboratorio_Productor,Pais_Origen,Importador,Empaques,Especies,Tiempo_Retiro,Tipo_Medicamento,Estado_Clean,Origen_Clasif
11455-MV,VETERQUÍMICA S.A.,VIGENTE,DUFLOSAN 500,"Cada 100 g de polvo oral contienen:

Florfenicol","

50 g","En cerdos para el tratamiento de infecciones causadas por microorganismos sensibles a florfenicol como Actinobacillus pleuropneumoniae, Bordetella bronchiseptica, Pasteurella multocida, Streptococcus suis.","Uso veterinario. Manténgase fuera del alcance de los niños y los animales domésticos. Venta bajo fórmula del Médico Veterinario.  Los animales tratados no deben sacrificarse para consumo humano hasta catorce (14) días después de finalizado el tratamiento. No usar en verracos destinados a fines reproductivos y cerdas gestantes en lactancia. No usar en caso de resistencia conocida al florfenicol. No administrar a animales con hipersensibilidad al florfenicol. No usar en forma concomitante con B-lactámicos, aminoglucósidos, macrólidos, tetraciclinas y lincomicinas, pueden causar algún efecto antagónico. Almacenar a una temperatura inferior a 30°C, conservar en un lugar protegido de la luz solar directa, en su envase original debidamente rotulado y bien cerrado.",VETERQUÍMICA S.A.,Chile.,GVM CORPORATION GLOBAL VETERINARY MEDICINE S.A.S. / VETERQUÍMICA COLOMBIA S.A.S.,"Caja de cartón que contiene bolsa en PEBD con termosellado herméticamente por 1, 5 o 10 kg.
Bolsa en PEBD con termosellado herméticamente por 20 o 25 kg.",Porcinos.,Carne: 14 días,Cosméticos,VIGENTE,EXTRANJERO (Importado)
11456-MV,OVER ORGANIZACIÓN VETERINARIA REGIONAL S.R.L.,VIGENTE,RICOMAX NF,"Cada 100 mL de solución inyectable contienen:

Ricobendazol (Sulfóxido de albendazol)
(Equivalente a 14,145 g de albendazol)
Clorhidrato de lidocaína","



15 g
0,40 g","Indicado para el tratamiento y control de las parasitosis internas que afectan a los bovinos. Nematodos: Gastrointestinales: Haemonchus placei, Ostertagia ostertagi, Cooperia sp, Oesophagostomun radiatum, Trichostrongylus axei, Nematodirus sp, Trichuris sp. Pulmonares: Dictyocaulus viviparus. Cestodos: Moniezia expansa y Moniezia benedeni. Trematodos: Fasciola hepatica.","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Venta bajo fórmula del Médico Veterinario. Los animales tratados no deben sacrificarse para el consumo humano hasta veintiocho (28) días después de finalizado el tratamiento. La leche producida durante el tratamiento y setenta y dos (72) horas después de finalizado el mismo, no debe darse al consumo humano. Contraindicado en insuficiencia renal avanzada, insuficiencia hepática y cardíaca grave. Conservar a temperatura inferior a 30°C.",OVER ORGANIZACIÓN VETERINARIA REGIONAL S.R.L.,Argentina.,BOGAL VET S.A.S.,"Caja plegadiza que contiene un frasco en PP copolimero con tapón en butilo, tapa amarilla en PEAD/PEBD y precinto en aluminio por 500 mL.",Bovinos.,"Carne 28 días.
Leche hasta 72 horas de finalizado el tratamiento",Ectoparasiticida,VIGENTE,EXTRANJERO (Importado)
11457-CV,HERNÁNDEZ OCAMPO MARIANA.,VIGENTE,PERFUME FRESH PAWS PARA PERROS IRAKA PET,"Cada 100 mL de solución tópica contienen:

Water, alcohol, PEG-40 hydrogenated castor oil, glycerin, phenoxyethanol (and) ethylhexylglycerin, citric acid, parfum (happy pet 1/citrusy pets 2), diethylhexyl syringylidenemalonate (and) caprylic/capric triglyceride, CI 16255 (and) CI 16185, CI 42090, triethanolamine.",,"Perfume para perros de todas las razas adultos y cachorros a partir de las ocho (8) semanas de edad. 
","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Agitar el producto antes de usar. Aplicar a una distancia prudente sobre la capa del pelo de tu mascota, preferiblemente aplicar en la zona del cuello y el lomo. En caso de reacciones desfavorables suspenda su uso y consulte a su Médico Veterinario. Evite el contacto directo con los ojos, la boca y el hocico de la mascota. Mantener el producto en un lugar protegido de la luz directa a una temperatura inferior a 30°C.",LABORATORIO SÁENZ S.A.S.,Colombia.,No aplica.,Frasco transparente en PET  G con bomba ferrula en PP/Aluminio/PEBD por 125 mL.,Caninos.,No aplica.,Ectoparasiticida,VIGENTE,COLOMBIA (Fabricado Nacional)
11458-CV,HERNÁNDEZ OCAMPO MARIANA.,VIGENTE,LOCIÓN PARA PERROS BLUE ELEGANCE IRAKA PET,"Cada 100 mL de solución tópica contienen:

Water, alcohol, PEG-40 hydrogenated castor oil, glycerin, phenoxyethanol (and) ethylhexylglycerin, citric acid, parfum (happy pet 4) , diethylhexyl syringylidenemalonate (and) caprylic/capric triglyceride, CI 42090, triethanolamine.",,Loción para perros de todas las razas adultos y cachorros a partir de las ocho (8) semanas de edad. ,"Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Agitar el producto antes de usar. Aplicar a una distancia prudente sobre la capa del pelo de tu mascota. Preferiblemente aplicar en la zona del cuello y el lomo. En caso de reacciones desfavorables suspenda su uso y consulte a su Médico Veterinario. Evite el contacto directo con los ojos, la boca y el hocico de la mascota. Mantener el producto en un lugar protegido de la luz directa a una temperatura inferior a 30°C.",LABORATORIO SÁENZ S.A.S.,Colombia.,No aplica.,Frasco transparente en PET  G con bomba ferrula en PP/Aluminio/PEBD por 125 mL.,Caninos.,No aplica.,Ectoparasiticida,VIGENTE,COLOMBIA (Fabricado Nacional)
11459-MV,VICAR FARMACÉUTICA S.A.,VIGENTE,PETSHIELD,"Cada 1.000 mg de tableta masticable contienen:

Fluralaner","


136,4 mg","En perros para el tratamiento y control de infestaciones por pulgas (Ctenocephalides felis y Ctenocephalides canis) y garrapatas (Ixodes ricinus, Dermacentor reticulatus, Dermacentor variabilis y Rhipicephalus sanguineus), actuando como insecticida y acaricida sistémico. Está indicado para tratamiento de demodicosis (Demodex spp.) y de sarna sarcóptica ocasionada por Sarcoptes scabiei var. canis e infestaciones por ácaros Otodectes spp.","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Venta bajo fórmula del Médico Veterinario. No utilizar en perros menores de 8 semanas de edad o con peso inferior a 2 kg. No administrar el medicamento antes de que hayan transcurrido al menos 8 semanas después de la última dosis. No se debe administrar el producto en perros con antecedentes de hipersensibilidad conocida a cualquiera de los componentes del medicamento o que hayan experimentado reacciones adversas previas a productos que contienen fluralaner. No administrar en gatos. Usarse con precaución en pacientes con antecedentes convulsivos, epilepsia preexistente u otros trastornos neurológicos, ya que puede potenciar la aparición de estos. No se ha demostrado la seguridad del producto para su administración en hembras gestantes, durante la reproducción y en periodos de lactancia. Conservar a una temperatura inferior a 30°C.",VICAR FARMACÉUTICA S.A.,Colombia.,No aplica.,"Caja plegadiza que contiene un blíster en foil de aluminio laminado ALU-ALU (poliamida/aluminio/PVC) y prolam por 1 tableta de 112,5 mg, 250 mg, 500 mg, 1.000 mg o 1.400 mg.
Caja dispensadora que contiene 6 cajas plegadizas con un blíster en foil de aluminio laminado ALU-ALU (poliamida/aluminio/PVC) y prolam por 1 tableta de 112,5 mg, 250 mg, 500 mg, 1.000 mg o 1.400 mg.",Caninos.,No aplica.,Ectoparasiticida,VIGENTE,COLOMBIA (Fabricado Nacional)
11460-MV,DIMAPLAB S.A.S.,VIGENTE,SECLORHEX,"Cada 100 mL de solución tópica contienen:

Clorhexidina digluconato al 20% (equivalente a clorhexidina 0,2815 g)","


0,5 g ","En bovinos como antiséptico de uso externo, como estrategia en la prevención de nuevas infecciones intramamarias en el post-ordeño.","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. No usar en caso de hipersensibilidad a la clorhexidina o a algún excipiente. La clorhexidina puede ser inactivada por surfactantes aniónicos y no iónicos (jabones) o aniones inorgánicos, por lo que el medicamento no puede mezclarse con agua corriente, desinfectantes y otros medicamentos para el cuidado de los pezones. Mantener el envase perfectamente cerrado para evitar contaminanción. Almacenar a una temperatura menor a 30°C.",DIMAPLAB S.A.S.,Colombia.,No aplica.,"Garrafa en PEAD color blanco con tapa de seguridad en polietileno por 1 litro. Garrafa en PEAD color blanco o azul con tapa de seguridad en polietileno por 1 galón. Garrafa en PEAD color blanco o azul con tapa en polietileno por 5 galones. Garrafa en PEAD color azul con tapones butres en polietileno, sellos de seguridad en polietileno y linner plástico en PEBD por 15 galones. Garrafa en PEAD color blanco con tapa en polietileno, sello de seguridad en polietileno y linner plástico en PEBD por 55 galones.",Bovinos.,No aplica.,Cosméticos,VIGENTE,COLOMBIA (Fabricado Nacional)
11461-MV,ADAMA ANDINA B.V. SUCURSAL COLOMBIA,VIGENTE,TEKKO 100 EC,"Cada L de emulsión concentrada contiene:

Novaluron","

100 g","
Insecticida para instalaciones pecuarias. 
","CATEGORÍA TOXICOLÓGICA III: MODERADAMENTE TÓXICO. Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Extremadamente tóxico para organismos acuáticos. No aplicar directamente a ganado o alimento de ganado. Almacenar a una temperatura inferior a 30°C y resguardado de la luz. Conservar el producto en el envase original, etiquetado y cerrado.","
 ADAMA MAKHTESHIM LTD.
",Israel.,ADAMA ANDINA B.V. SUCURSAL COLOMBIA.,Garrafa en PEAD con tapa de rosca en PEAD por 1 o 5 L.,No aplica.,No aplica.,Cosméticos,VIGENTE,EXTRANJERO (Importado)
11462-CV,GREEN TRADING S.A.S.,VIGENTE,PATACARE BÁLSAMO,"Cada 100 g de ungüento tópico contienen:

Butyrospermum parkii butter, theobroma cacao seed butter, cocos nucifera oil, cera alba (beeswax), olea europaea fruit oil, copernicia cerifera cera, BHT, pelargonium graveolens oil.",,Ungüento cosmético diseñado para la hidratación de los pulpejos en perros y gatos.,"Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Evite contacto con los ojos. No aplicar sobre pulpejos que tengan heridas abiertas, ni en casos conocidos de hipersensibilidad a los componentes. Almacenar a una temperatura inferior de 30°C, en el envase original y alejado de fuentes de calor.",THE SECRET GARDEN GROUP S.A.S.,Colombia.,No aplica.,"Envase cilíndrico tipo lip balm en polipropileno (PP) de color blanco que contiene una tapa, un elevador y un portaelevador en polipropileno (PP) de color blanco por 5 g.
Caja metálica en hojalata electrolítica (acero recubierto con estaño) de color plateado con tapa en hojalata electrolítica (acero recubierto con estaño) de color plateado por 15 o 20 g. 
Envase redondo en polipropileno (PP) de color azul con tapa en polipropileno (PP) de color azul por 60 g.
Envase redondo en polipropileno (PP) de color blanco con tapa en polipropileno (PP) de color blanco por 120 g. ",Caninos y Felinos.,No aplica. ,Cosméticos,VIGENTE,COLOMBIA (Fabricado Nacional)
11463-MV,AGROVET MARKET S.A.,VIGENTE,ATREVIA ONE LARGE,"Cada tableta de 8.000 mg contiene:

Fluralaner","

400 mg","En perros para el tratamiento y control de las infestaciones por pulgas (Ctenocephalides canis y Ctenocephalides felis), garrapatas (Rhipicephalus sanguineus), ácaros de la piel [demodicosis (Demodex canis) y sarna sarcóptica (Sarcoptes scabiei var. canis)] y del oído (Otodectes cynotis.)","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Venta bajo fórmula del Médico Veterinario. No utilizar en perros menores a 8 semanas de edad o con peso inferior a 2 kg. No usar en hembras reproductoras, gestantes o lactando. No usar en caso de hipersensibilidad conocida a alguna de las sustancias activas o a algún excipiente. No usar en perros con hepatopatías graves o hipoproteinemia severa. No administrar en intervalos menores a 28 días.  Usar con precaución en perros con antecedentes de convulsiones o trastornos neurológicos. No administrar en gatos. Conservar a temperatura inferior a 30°C y protegido de la luz.",PHARMADIX CORP. S.A.C.,Perú.,PUNTO FÉRTIL S.A.S.,"Caja plegadiza que contiene blíster de aluminio (bobina foil ALU-ALU y ALU-PET) con 1, 2 o 4 tabletas.",Caninos.,No aplica.,Ectoparasiticida,VIGENTE,EXTRANJERO (Importado)
11464-MV,AGROVET MARKET S.A.,VIGENTE,ATREVIA ONE MINI,"Cada tableta de 1.000 mg contiene:

Fluralaner","

50 mg","En perros para el tratamiento y control de las infestaciones por pulgas (Ctenocephalides canis y Ctenocephalides felis), garrapatas (Rhipicephalus sanguineus), ácaros de la piel [demodicosis (Demodex canis) y sarna sarcóptica (Sarcoptes scabiei var. canis)] y del oído (Otodectes cynotis.)","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Venta bajo fórmula del Médico Veterinario. No utilizar en perros menores a 8 semanas de edad o con peso inferior a 2 kg. No usar en hembras reproductoras, gestantes o lactando. No usar en caso de hipersensibilidad conocida a alguna de las sustancias activas o a algún excipiente. No usar en perros con hepatopatías graves o hipoproteinemia severa. No administrar en intervalos menores a 28 días.  Usar con precaución en perros con antecedentes de convulsiones o trastornos neurológicos. No administrar en gatos. Conservar a temperatura inferior a 30°C y protegido de la luz.",PHARMADIX CORP. S.A.C.,Perú.,PUNTO FÉRTIL S.A.S.,"Caja plegadiza que contiene blíster de aluminio (bobina foil ALU-ALU y ALU-PET) con 1, 2 o 4 tabletas.",Caninos.,No aplica.,Ectoparasiticida,VIGENTE,EXTRANJERO (Importado)
11465-MV,AGROVET MARKET S.A.,VIGENTE,ATREVIA ONE MEDIUM,"Cada tableta de 4.000 mg contiene:

Fluralaner","

200 mg","En perros para el tratamiento y control de las infestaciones por pulgas (Ctenocephalides canis y Ctenocephalides felis), garrapatas (Rhipicephalus sanguineus), ácaros de la piel [demodicosis (Demodex canis) y sarna sarcóptica (Sarcoptes scabiei var. canis)] y del oído (Otodectes cynotis.)","Uso veterinario. Manténgase fuera del alcance de los niños y animales domésticos. Venta bajo fórmula del Médico Veterinario. No utilizar en perros menores a 8 semanas de edad o con peso inferior a 2 kg. No usar en hembras reproductoras, gestantes o lactando. No usar en caso de hipersensibilidad conocida a alguna de las sustancias activas o a algún excipiente. No usar en perros con hepatopatías graves o hipoproteinemia severa. No administrar en intervalos menores a 28 días.  Usar con precaución en perros con antecedentes de convulsiones o trastornos neurológicos. No administrar en gatos. Conservar a temperatura inferior a 30°C y protegido de la luz.",PHARMADIX CORP. S.A.C.,Perú.,PUNTO FÉRTIL S.A.S.,"Caja plegadiza que contiene blíster de aluminio (bobina foil ALU-ALU y ALU-PET) con 1, 2 o 4 tabletas.",Caninos.,No aplica.,Ectoparasiticida,VIGENTE,EXTRANJERO (Importado)
